stock_id,date,deal_change,follow_change,tweet_change
SZ002847,2018-07-23,0.0,,0.0
SZ002350,2018-07-23,0.0,,0.0
SZ300347,2018-07-23,0.0,0.0,0.0
SH601216,2018-07-23,0.0,0.0,0.0
SZ002737,2018-07-23,0.0,,
SZ300058,2018-07-23,0.0,0.0,0.0
SH603986,2018-07-23,0.0,0.0,0.0
SH600645,2018-07-23,0.0,0.0,0.0
SZ300047,2018-07-23,0.0,0.0,
SZ002351,2018-07-23,0.0,,
SZ002636,2018-07-23,0.0,,0.0
SH601069,2018-07-23,0.0,0.0,0.0
SH603458,2018-07-23,0.0,,
SZ002500,2018-07-23,0.0,0.0,
SZ000060,2018-07-23,0.0,0.0,0.0
SZ300450,2018-07-23,0.0,0.0,0.0
SH600409,2018-07-23,0.0,0.0,0.0
SH601599,2018-07-23,0.0,,
SZ300315,2018-07-23,0.0,0.0,0.0
SZ002440,2018-07-23,0.0,0.0,0.0
SZ002925,2018-07-23,0.0,,0.0
SZ000066,2018-07-23,0.0,0.0,0.0
SZ300113,2018-07-23,0.0,0.0,0.0
SZ300133,2018-07-23,0.0,0.0,0.0
SZ300344,2018-07-23,0.0,,0.0
SZ002043,2018-07-23,0.0,0.0,0.0
SZ002907,2018-07-23,0.0,,0.0
SZ000960,2018-07-23,0.0,0.0,0.0
SZ000998,2018-07-23,0.0,0.0,
SH600803,2018-07-23,0.0,,0.0
SH603969,2018-07-23,0.0,,0.0
SH600209,2018-07-23,0.0,,0.0
SZ002078,2018-07-23,0.0,0.0,0.0
SH600977,2018-07-23,0.0,,0.0
SZ002194,2018-07-23,0.0,,0.0
SZ300601,2018-07-23,0.0,,
SH600373,2018-07-23,0.0,0.0,0.0
SZ000955,2018-07-23,0.0,,
SZ002262,2018-07-23,0.0,0.0,
SH600282,2018-07-23,0.0,0.0,0.0
SZ000635,2018-07-23,0.0,,0.0
SH600418,2018-07-23,0.0,0.0,0.0
SH600295,2018-07-23,0.0,,0.0
SZ002475,2018-07-23,0.0,0.0,0.0
SZ300115,2018-07-23,0.0,0.0,0.0
SZ300182,2018-07-23,0.0,0.0,0.0
SZ002542,2018-07-23,0.0,,0.0
SH603868,2018-07-23,0.0,,0.0
SZ300415,2018-07-23,0.0,,0.0
SH603160,2018-07-23,0.0,0.0,0.0
SZ002424,2018-07-23,0.0,0.0,0.0
SZ300009,2018-07-23,0.0,0.0,0.0
SZ000402,2018-07-23,0.0,0.0,0.0
SH600377,2018-07-23,0.0,0.0,0.0
SH603966,2018-07-23,0.0,,
SH603306,2018-07-23,0.0,,0.0
SZ002264,2018-07-23,0.0,0.0,0.0
SZ002308,2018-07-23,0.0,0.0,
SZ002716,2018-07-23,0.0,0.0,
SZ000681,2018-07-23,0.0,0.0,0.0
SZ300098,2018-07-23,0.0,0.0,0.0
SH600988,2018-07-23,0.0,0.0,
SH600800,2018-07-23,0.0,,
SH600801,2018-07-23,0.0,0.0,0.0
SH600009,2018-07-23,1.0,0.0,26.0
SH600661,2018-07-23,0.0,,
SH600793,2018-07-23,0.0,,
SH600958,2018-07-23,0.0,0.0,
SZ002517,2018-07-23,0.0,0.0,
SZ002092,2018-07-23,0.0,0.0,0.0
SH600843,2018-07-23,0.0,,
SH600809,2018-07-23,0.0,0.0,0.0
SZ002601,2018-07-23,0.0,0.0,0.0
SZ300326,2018-07-23,0.0,,
SH600664,2018-07-23,0.0,0.0,0.0
SH601618,2018-07-23,0.0,0.0,
SZ300589,2018-07-23,0.0,,
SZ002222,2018-07-23,0.0,0.0,0.0
SZ300274,2018-07-23,0.0,0.0,0.0
SZ300222,2018-07-23,0.0,0.0,0.0
SZ300207,2018-07-23,0.0,0.0,
SH600100,2018-07-23,0.0,0.0,0.0
SZ002873,2018-07-23,0.0,,
SZ002128,2018-07-23,0.0,,0.0
SH600698,2018-07-23,0.0,,0.0
SZ002234,2018-07-23,0.0,0.0,
SH600166,2018-07-23,0.0,0.0,0.0
SH601008,2018-07-23,0.0,0.0,0.0
SZ300212,2018-07-23,0.0,0.0,0.0
SH600208,2018-07-23,0.0,0.0,
SZ002020,2018-07-23,0.0,0.0,0.0
SZ000800,2018-07-23,0.0,0.0,0.0
SH601369,2018-07-23,0.0,0.0,
SH600022,2018-07-23,0.0,0.0,
SH600108,2018-07-23,0.0,0.0,0.0
SZ000157,2018-07-23,0.0,0.0,0.0
SZ300616,2018-07-23,0.0,,0.0
SZ000823,2018-07-23,0.0,,
SH600549,2018-07-23,0.0,0.0,0.0
SZ002675,2018-07-23,0.0,,0.0
SH603603,2018-07-23,0.0,,0.0
SH603833,2018-07-23,0.0,,0.0
SZ002176,2018-07-23,0.0,0.0,0.0
SH600694,2018-07-23,0.0,0.0,
SZ002293,2018-07-23,0.0,0.0,0.0
SH601108,2018-07-23,0.0,,0.0
SH603505,2018-07-23,0.0,,0.0
SZ002184,2018-07-23,0.0,,0.0
SH600970,2018-07-23,0.0,0.0,0.0
SH600596,2018-07-23,0.0,0.0,0.0
SZ002174,2018-07-23,0.0,0.0,0.0
SZ300327,2018-07-23,0.0,0.0,0.0
SZ300474,2018-07-23,0.0,0.0,0.0
SH603188,2018-07-23,0.0,,
SZ000615,2018-07-23,0.0,,0.0
SH600909,2018-07-23,0.0,,
SZ000670,2018-07-23,0.0,0.0,0.0
SZ300487,2018-07-23,0.0,0.0,0.0
SH600026,2018-07-23,0.0,0.0,0.0
SZ000011,2018-07-23,0.0,,
SZ000501,2018-07-23,0.0,0.0,0.0
SH600477,2018-07-23,0.0,0.0,0.0
SH600895,2018-07-23,0.0,0.0,
SZ002624,2018-07-23,0.0,0.0,0.0
SZ002439,2018-07-23,0.0,0.0,0.0
SH601326,2018-07-23,0.0,,
SH600170,2018-07-23,0.0,0.0,
SZ002795,2018-07-23,0.0,0.0,0.0
SH600252,2018-07-23,0.0,0.0,0.0
SH600426,2018-07-23,0.0,,0.0
SH600789,2018-07-23,0.0,0.0,0.0
SH600038,2018-07-23,0.0,0.0,
SH601231,2018-07-23,0.0,,
SZ002665,2018-07-23,0.0,0.0,
SH603816,2018-07-23,0.0,,0.0
SZ002139,2018-07-23,0.0,0.0,0.0
SZ000059,2018-07-23,0.0,,
SH603444,2018-07-23,0.0,,0.0
SH600056,2018-07-23,0.0,0.0,0.0
SZ000930,2018-07-23,0.0,0.0,0.0
SH600797,2018-07-23,0.0,0.0,0.0
SZ002183,2018-07-23,0.0,0.0,0.0
SZ002068,2018-07-23,0.0,,0.0
SH600827,2018-07-23,0.0,0.0,0.0
SZ000686,2018-07-23,0.0,,
SZ002643,2018-07-23,0.0,0.0,0.0
SZ300267,2018-07-23,0.0,,0.0
SH601222,2018-07-23,0.0,,0.0
SH603658,2018-07-23,0.0,,
SZ002572,2018-07-23,0.0,0.0,0.0
SH600495,2018-07-23,0.0,0.0,
SH600598,2018-07-23,0.0,0.0,0.0
SZ002836,2018-07-23,0.0,,0.0
SZ000936,2018-07-23,0.0,,
SH600480,2018-07-23,0.0,0.0,
SZ300633,2018-07-23,0.0,,0.0
SH603387,2018-07-23,0.0,,0.0
SH600739,2018-07-23,0.0,0.0,
SZ002208,2018-07-23,0.0,,0.0
SZ002709,2018-07-23,0.0,0.0,0.0
SH600435,2018-07-23,0.0,0.0,
SH601018,2018-07-23,0.0,0.0,0.0
SH600438,2018-07-23,0.0,,0.0
SH600779,2018-07-23,0.0,0.0,0.0
SZ300044,2018-07-23,0.0,0.0,0.0
SH600027,2018-07-23,0.0,0.0,0.0
SZ002743,2018-07-23,0.0,,
SZ300558,2018-07-23,0.0,,0.0
SZ002191,2018-07-23,0.0,,
SZ002125,2018-07-23,0.0,,
SH601877,2018-07-23,0.0,0.0,0.0
SH601890,2018-07-23,0.0,0.0,
SZ002035,2018-07-23,0.0,0.0,0.0
SH603898,2018-07-23,0.0,,0.0
SH603906,2018-07-23,0.0,,
SZ002930,2018-07-23,0.0,,0.0
SZ000553,2018-07-23,0.0,,0.0
SZ002138,2018-07-23,0.0,0.0,0.0
SZ300750,2018-07-23,0.0,0.0,0.0
SZ000988,2018-07-23,0.0,0.0,0.0
SZ300458,2018-07-23,0.0,0.0,0.0
SH600811,2018-07-23,0.0,,
SZ000820,2018-07-23,0.0,,0.0
SZ300101,2018-07-23,0.0,0.0,
SH601985,2018-07-23,0.0,0.0,0.0
SZ002131,2018-07-23,0.0,0.0,
SZ002910,2018-07-23,0.0,,0.0
SZ300649,2018-07-23,0.0,,0.0
SH600198,2018-07-23,0.0,0.0,0.0
SZ002161,2018-07-23,0.0,0.0,0.0
SZ002427,2018-07-23,0.0,,
SH601828,2018-07-23,0.0,,0.0
SZ300075,2018-07-23,0.0,0.0,0.0
SZ000887,2018-07-23,0.0,,0.0
SH603937,2018-07-23,0.0,,
SZ300678,2018-07-23,0.0,,0.0
SH600379,2018-07-23,0.0,,
SZ000905,2018-07-23,0.0,0.0,
SZ000712,2018-07-23,0.0,0.0,0.0
SH600158,2018-07-23,0.0,0.0,0.0
SH600807,2018-07-23,0.0,,0.0
SH600810,2018-07-23,0.0,,0.0
SH601390,2018-07-23,0.0,0.0,
SZ000922,2018-07-23,0.0,,
SH600155,2018-07-23,0.0,,
SZ002563,2018-07-23,0.0,0.0,0.0
SZ002642,2018-07-23,0.0,0.0,0.0
SZ000802,2018-07-23,0.0,0.0,0.0
SZ002444,2018-07-23,0.0,0.0,0.0
SH600926,2018-07-23,0.0,,
SH603712,2018-07-23,0.0,,0.0
SH601168,2018-07-23,0.0,0.0,0.0
SZ002185,2018-07-23,0.0,0.0,0.0
SZ000957,2018-07-23,0.0,0.0,0.0
SH600197,2018-07-23,0.0,0.0,
SZ002048,2018-07-23,0.0,0.0,
SH603722,2018-07-23,0.0,,0.0
SH600652,2018-07-23,0.0,0.0,0.0
SH601258,2018-07-23,0.0,0.0,0.0
SZ002481,2018-07-23,0.0,,
SZ002649,2018-07-23,0.0,0.0,
SH601377,2018-07-23,0.0,0.0,
SZ002209,2018-07-23,0.0,,
SH600490,2018-07-23,0.0,0.0,
SZ300077,2018-07-23,0.0,0.0,0.0
SZ002344,2018-07-23,0.0,,0.0
SZ300353,2018-07-23,0.0,0.0,0.0
SZ300049,2018-07-23,0.0,,
SZ300422,2018-07-23,0.0,0.0,0.0
SZ300363,2018-07-23,0.0,,
SH600133,2018-07-23,0.0,0.0,0.0
SH600688,2018-07-23,0.0,0.0,0.0
SH600191,2018-07-23,0.0,,
SZ300157,2018-07-23,0.0,,0.0
SZ002292,2018-07-23,0.0,0.0,0.0
SZ300170,2018-07-23,0.0,0.0,
SZ300312,2018-07-23,0.0,0.0,0.0
SH601669,2018-07-23,0.0,0.0,
SZ002362,2018-07-23,0.0,0.0,0.0
SZ300598,2018-07-23,0.0,,
SZ300675,2018-07-23,0.0,,0.0
SH603515,2018-07-23,0.0,,
SZ002880,2018-07-23,0.0,,
SH600729,2018-07-23,0.0,,0.0
SH600649,2018-07-23,0.0,0.0,
SH601558,2018-07-23,0.0,,0.0
SZ000639,2018-07-23,0.0,0.0,0.0
SZ002299,2018-07-23,0.0,0.0,0.0
SZ300331,2018-07-23,0.0,,
SZ300597,2018-07-23,0.0,,0.0
SZ300397,2018-07-23,0.0,0.0,
SH600545,2018-07-23,0.0,0.0,
SH600249,2018-07-23,0.0,0.0,0.0
SH600511,2018-07-23,0.0,0.0,0.0
SZ000661,2018-07-23,0.0,0.0,0.0
SH600010,2018-07-23,0.0,0.0,
SH600150,2018-07-23,0.0,0.0,0.0
SH600345,2018-07-23,0.0,,0.0
SZ300197,2018-07-23,0.0,,0.0
SH600479,2018-07-23,0.0,0.0,0.0
SZ002065,2018-07-23,0.0,0.0,0.0
SH600828,2018-07-23,0.0,,
SH601169,2018-07-23,0.0,0.0,0.0
SZ002458,2018-07-23,0.0,,0.0
SZ000915,2018-07-23,0.0,,
SZ300672,2018-07-23,0.0,,0.0
SH603336,2018-07-23,0.0,,0.0
SZ002192,2018-07-23,0.0,0.0,0.0
SZ002901,2018-07-23,0.0,,
SH600621,2018-07-23,0.0,,0.0
SZ000683,2018-07-23,0.0,,
SZ300376,2018-07-23,0.0,0.0,0.0
SH600466,2018-07-23,0.0,,0.0
SH603338,2018-07-23,0.0,,0.0
SZ300585,2018-07-23,0.0,,
SZ002603,2018-07-23,0.0,0.0,
SZ000883,2018-07-23,0.0,0.0,
SZ002859,2018-07-23,0.0,,0.0
SH603616,2018-07-23,0.0,,0.0
SH600503,2018-07-23,0.0,0.0,
SZ300643,2018-07-23,0.0,,
SZ002449,2018-07-23,0.0,,0.0
SH600867,2018-07-23,0.0,0.0,0.0
SH600499,2018-07-23,0.0,0.0,0.0
SH600846,2018-07-23,0.0,0.0,0.0
SH603305,2018-07-23,0.0,,0.0
SH600848,2018-07-23,0.0,0.0,0.0
SH600136,2018-07-23,0.0,,
SZ300288,2018-07-23,0.0,0.0,
SZ002400,2018-07-23,0.0,0.0,0.0
SZ300581,2018-07-23,0.0,,
SZ300299,2018-07-23,0.0,,0.0
SH603896,2018-07-23,0.0,,0.0
SZ300514,2018-07-23,0.0,,
SH600381,2018-07-23,0.0,,0.0
SZ000627,2018-07-23,0.0,,
SZ300677,2018-07-23,0.0,,
SH600966,2018-07-23,0.0,,
SH600718,2018-07-23,0.0,0.0,
SZ002166,2018-07-23,0.0,,
SH603979,2018-07-23,0.0,0.0,
SH600623,2018-07-23,0.0,,0.0
SZ000415,2018-07-23,0.0,0.0,0.0
SH603689,2018-07-23,0.0,,
SH601101,2018-07-23,0.0,,
SZ002151,2018-07-23,0.0,0.0,0.0
SZ300556,2018-07-23,0.0,,0.0
SZ300520,2018-07-23,0.0,,0.0
SZ000822,2018-07-23,0.0,,
SH600059,2018-07-23,0.0,0.0,0.0
SZ300036,2018-07-23,0.0,0.0,0.0
SZ002402,2018-07-23,0.0,0.0,
SH600756,2018-07-23,0.0,0.0,0.0
SZ002321,2018-07-23,0.0,0.0,
SZ000656,2018-07-23,0.0,0.0,0.0
SH603009,2018-07-23,0.0,,
SZ002701,2018-07-23,0.0,0.0,0.0
SZ300263,2018-07-23,0.0,,
SZ300188,2018-07-23,0.0,0.0,0.0
SZ002490,2018-07-23,0.0,,
SH601117,2018-07-23,0.0,0.0,0.0
SH603258,2018-07-23,0.0,,
SZ300638,2018-07-23,0.0,,0.0
SH603259,2018-07-23,0.0,0.0,0.0
SH601086,2018-07-23,0.0,,0.0
SH600530,2018-07-23,0.0,,
SH600717,2018-07-23,0.0,0.0,0.0
SZ002419,2018-07-23,0.0,0.0,0.0
SZ300485,2018-07-23,0.0,,0.0
SH603886,2018-07-23,0.0,,
SZ002253,2018-07-23,0.0,0.0,0.0
SH600149,2018-07-23,0.0,0.0,0.0
SZ002713,2018-07-23,0.0,,0.0
SZ300364,2018-07-23,0.0,0.0,
SH600901,2018-07-23,0.0,,
SZ002806,2018-07-23,0.0,,0.0
SZ002824,2018-07-23,0.0,,0.0
SZ002384,2018-07-23,0.0,,0.0
SZ000541,2018-07-23,0.0,,
SZ002468,2018-07-23,0.0,0.0,0.0
SH600898,2018-07-23,0.0,,
SH603655,2018-07-23,0.0,,
SH601015,2018-07-23,0.0,,
SH600711,2018-07-23,0.0,0.0,0.0
SH601958,2018-07-23,0.0,,
SH600425,2018-07-23,0.0,,0.0
SZ000980,2018-07-23,0.0,0.0,0.0
SH600820,2018-07-23,0.0,0.0,0.0
SZ000630,2018-07-23,0.0,0.0,
SZ300128,2018-07-23,0.0,,
SZ002695,2018-07-23,0.0,0.0,0.0
SZ300334,2018-07-23,0.0,,0.0
SZ002728,2018-07-23,0.0,,
SH600305,2018-07-23,0.0,0.0,0.0
SZ000958,2018-07-23,0.0,0.0,
SH603728,2018-07-23,0.0,,0.0
SH603848,2018-07-23,0.0,,
SH603676,2018-07-23,0.0,,0.0
SH603533,2018-07-23,0.0,,0.0
SZ000762,2018-07-23,0.0,0.0,0.0
SH600135,2018-07-23,0.0,,
SZ300094,2018-07-23,0.0,,
SH600667,2018-07-23,0.0,0.0,0.0
SZ300562,2018-07-23,0.0,,0.0
SH600500,2018-07-23,0.0,0.0,0.0
SZ002580,2018-07-23,0.0,,
SH601200,2018-07-23,0.0,,
SZ300323,2018-07-23,0.0,,0.0
SZ300300,2018-07-23,0.0,0.0,
SZ002346,2018-07-23,0.0,,0.0
SZ002018,2018-07-23,0.0,,
SH600323,2018-07-23,0.0,,0.0
SZ000761,2018-07-23,0.0,,
SZ002009,2018-07-23,0.0,,
SZ000885,2018-07-23,0.0,,0.0
SH600346,2018-07-23,0.0,,
SH600528,2018-07-23,0.0,0.0,0.0
SZ000151,2018-07-23,0.0,0.0,0.0
SZ002365,2018-07-23,0.0,,0.0
SH600406,2018-07-23,0.0,0.0,0.0
SZ000912,2018-07-23,0.0,,
SZ002237,2018-07-23,0.0,0.0,
SH600728,2018-07-23,0.0,0.0,0.0
SZ300579,2018-07-23,0.0,,
SH600783,2018-07-23,0.0,0.0,0.0
SZ002672,2018-07-23,0.0,,
SZ300482,2018-07-23,0.0,0.0,0.0
SZ000559,2018-07-23,0.0,0.0,0.0
SZ300054,2018-07-23,0.0,0.0,
SZ300122,2018-07-23,0.0,0.0,0.0
SZ300038,2018-07-23,0.0,,0.0
SZ000801,2018-07-23,0.0,0.0,
SZ300002,2018-07-23,0.0,,
SH603117,2018-07-23,0.0,0.0,
SH601952,2018-07-23,0.0,,
SZ300613,2018-07-23,0.0,,0.0
SZ001896,2018-07-23,0.0,,
SH600832,2018-07-23,0.0,0.0,0.0
SZ000566,2018-07-23,0.0,,
SZ002265,2018-07-23,0.0,0.0,0.0
SH600637,2018-07-23,0.0,0.0,0.0
SZ300117,2018-07-23,0.0,,
SH601918,2018-07-23,0.0,0.0,
SZ300069,2018-07-23,0.0,,
SZ000921,2018-07-23,0.0,,
SZ002809,2018-07-23,0.0,,0.0
SZ300228,2018-07-23,0.0,,0.0
SZ002926,2018-07-23,0.0,,
SZ002179,2018-07-23,0.0,0.0,
SH601098,2018-07-23,0.0,0.0,
SH603929,2018-07-23,0.0,,
SZ002920,2018-07-23,0.0,,0.0
SH600231,2018-07-23,0.0,0.0,
SZ002012,2018-07-23,0.0,,
SH600390,2018-07-23,0.0,0.0,0.0
SZ300408,2018-07-23,0.0,0.0,0.0
SH601106,2018-07-23,0.0,0.0,
SH603389,2018-07-23,0.0,,
SH601866,2018-07-23,0.0,0.0,
SH600685,2018-07-23,0.0,0.0,
SZ002217,2018-07-23,0.0,,0.0
SZ300373,2018-07-23,0.0,,
SZ002648,2018-07-23,0.0,,
SZ002582,2018-07-23,0.0,0.0,0.0
SZ002057,2018-07-23,0.0,,
SZ002079,2018-07-23,0.0,0.0,
SH600822,2018-07-23,0.0,,0.0
SZ300037,2018-07-23,0.0,,
SZ000703,2018-07-23,0.0,,0.0
SH603822,2018-07-23,0.0,,
SZ000791,2018-07-23,0.0,,0.0
SH600185,2018-07-23,0.0,0.0,
SH601898,2018-07-23,0.0,0.0,0.0
SH600366,2018-07-23,0.0,0.0,
SH600742,2018-07-23,0.0,,
SZ002045,2018-07-23,0.0,,
SH603056,2018-07-23,0.0,,
SH600583,2018-07-23,0.0,0.0,
SZ300022,2018-07-23,0.0,,
SZ300099,2018-07-23,0.0,,0.0
SZ002445,2018-07-23,0.0,,
SZ002297,2018-07-23,0.0,0.0,
SH600118,2018-07-23,0.0,0.0,
SH600387,2018-07-23,0.0,,
SZ300035,2018-07-23,0.0,,
SH600823,2018-07-23,0.0,,
SH600098,2018-07-23,0.0,0.0,
SH603612,2018-07-23,0.0,,0.0
SH603636,2018-07-23,0.0,,0.0
SH600814,2018-07-23,0.0,,
SH600771,2018-07-23,0.0,,0.0
SZ000554,2018-07-23,0.0,0.0,
SH603159,2018-07-23,0.0,,
SH603595,2018-07-23,0.0,,0.0
SZ300085,2018-07-23,0.0,0.0,
SH600879,2018-07-23,0.0,0.0,
SZ000009,2018-07-23,0.0,0.0,0.0
SH600859,2018-07-23,0.0,,0.0
SZ300425,2018-07-23,0.0,,
SZ300413,2018-07-23,0.0,,0.0
SZ300481,2018-07-23,0.0,,0.0
SH600648,2018-07-23,0.0,,
SZ300176,2018-07-23,0.0,,
SZ002717,2018-07-23,0.0,,0.0
SZ300275,2018-07-23,0.0,,
SZ300309,2018-07-23,0.0,0.0,0.0
SZ300451,2018-07-23,0.0,0.0,
SZ300568,2018-07-23,0.0,,
SZ000810,2018-07-23,0.0,,
SZ002845,2018-07-23,0.0,,0.0
SH601198,2018-07-23,0.0,0.0,
SZ300541,2018-07-23,0.0,,
SZ300630,2018-07-23,0.0,,
SZ300706,2018-07-23,0.0,,0.0
SZ000938,2018-07-23,0.0,0.0,0.0
SH600619,2018-07-23,0.0,,
SZ300466,2018-07-23,0.0,0.0,
SH601838,2018-07-23,0.0,,
SH600795,2018-07-23,0.0,0.0,
SZ000049,2018-07-23,0.0,0.0,
SH600259,2018-07-23,0.0,0.0,0.0
SH600067,2018-07-23,0.0,,
SZ002782,2018-07-23,0.0,0.0,
SZ000528,2018-07-23,0.0,0.0,0.0
SH600266,2018-07-23,0.0,0.0,0.0
SH600787,2018-07-23,0.0,0.0,
SZ300142,2018-07-23,0.0,0.0,0.0
SZ002386,2018-07-23,0.0,,
SZ002430,2018-07-23,0.0,,
SZ002697,2018-07-23,0.0,0.0,0.0
SZ002657,2018-07-23,0.0,0.0,0.0
SZ300260,2018-07-23,0.0,,
SZ002389,2018-07-23,0.0,0.0,
SZ002071,2018-07-23,0.0,,0.0
SZ002590,2018-07-23,0.0,,0.0
SZ002041,2018-07-23,0.0,,
SZ000543,2018-07-23,0.0,0.0,
SZ002614,2018-07-23,0.0,,
SZ300463,2018-07-23,0.0,,
SH600908,2018-07-23,0.0,,0.0
SZ002853,2018-07-23,0.0,,0.0
SZ002893,2018-07-23,0.0,,
SH600612,2018-07-23,0.0,,
SZ002080,2018-07-23,0.0,,0.0
SZ002004,2018-07-23,0.0,,
SH600106,2018-07-23,0.0,,
SH600020,2018-07-23,0.0,0.0,
SZ002908,2018-07-23,0.0,,0.0
SH600808,2018-07-23,0.0,0.0,0.0
SH600410,2018-07-23,0.0,0.0,0.0
SH600577,2018-07-23,0.0,,
SZ002229,2018-07-23,0.0,0.0,0.0
SZ000545,2018-07-23,0.0,,
SZ002347,2018-07-23,0.0,,
SZ000605,2018-07-23,0.0,,0.0
SZ002742,2018-07-23,0.0,,
SZ300298,2018-07-23,0.0,0.0,0.0
SH600871,2018-07-23,0.0,0.0,
SZ300627,2018-07-23,0.0,,
SZ002245,2018-07-23,0.0,,0.0
SH600329,2018-07-23,0.0,,
SH600750,2018-07-23,0.0,0.0,
SZ300465,2018-07-23,0.0,0.0,
SZ000851,2018-07-23,0.0,0.0,
SZ002432,2018-07-23,0.0,0.0,0.0
SZ000089,2018-07-23,0.0,0.0,
SZ000687,2018-07-23,0.0,0.0,
SZ300175,2018-07-23,0.0,,
SZ000555,2018-07-23,0.0,0.0,0.0
SZ002338,2018-07-23,0.0,,
SZ002396,2018-07-23,0.0,0.0,
SZ002477,2018-07-23,0.0,0.0,
SZ300147,2018-07-23,0.0,0.0,
SZ002385,2018-07-23,0.0,0.0,0.0
SZ002383,2018-07-23,0.0,0.0,
SZ002342,2018-07-23,0.0,,0.0
SZ000422,2018-07-23,0.0,,0.0
SH603958,2018-07-23,0.0,,
SZ002927,2018-07-23,0.0,,0.0
SZ002076,2018-07-23,0.0,,
SZ002120,2018-07-23,0.0,,
SH601991,2018-07-23,0.0,0.0,0.0
SZ002711,2018-07-23,0.0,,
SZ300506,2018-07-23,0.0,,
SZ002063,2018-07-23,0.0,,0.0
SZ002482,2018-07-23,0.0,,0.0
SZ002725,2018-07-23,0.0,,
SZ002366,2018-07-23,0.0,0.0,0.0
SZ300005,2018-07-23,0.0,0.0,0.0
SZ300204,2018-07-23,0.0,0.0,
SZ300308,2018-07-23,0.0,,
SZ002651,2018-07-23,0.0,,
SZ000544,2018-07-23,0.0,,
SZ300127,2018-07-23,0.0,,
SZ002039,2018-07-23,0.0,,
SH603126,2018-07-23,0.0,,
SZ002323,2018-07-23,0.0,,0.0
SH600995,2018-07-23,0.0,,
SZ002320,2018-07-23,0.0,,0.0
SZ300076,2018-07-23,0.0,,
SZ002813,2018-07-23,0.0,,0.0
SH603138,2018-07-23,0.0,,
SH603903,2018-07-23,0.0,,0.0
SH603829,2018-07-23,0.0,,
SH600520,2018-07-23,0.0,,0.0
SH603883,2018-07-23,0.0,,
SZ300604,2018-07-23,0.0,,0.0
SH600269,2018-07-23,0.0,0.0,0.0
SH600096,2018-07-23,0.0,,
SH600258,2018-07-23,0.0,,
SH600868,2018-07-23,0.0,0.0,
SH601808,2018-07-23,0.0,0.0,
SH600338,2018-07-23,0.0,,0.0
SH600705,2018-07-23,0.0,0.0,0.0
SZ300231,2018-07-23,0.0,,0.0
SZ300567,2018-07-23,0.0,,
SZ300246,2018-07-23,0.0,0.0,0.0
SZ300469,2018-07-23,0.0,0.0,
SH603690,2018-07-23,0.0,,
SH600845,2018-07-23,0.0,,
SZ002690,2018-07-23,0.0,0.0,0.0
SH600308,2018-07-23,0.0,,
SH603535,2018-07-23,0.0,,
SH603517,2018-07-23,0.0,,
SH600576,2018-07-23,0.0,0.0,0.0
SH600722,2018-07-23,0.0,,
SH600572,2018-07-23,0.0,0.0,
SH600525,2018-07-23,0.0,,0.0
SH600654,2018-07-23,0.0,,0.0
SH600339,2018-07-23,0.0,,
SH600835,2018-07-23,0.0,0.0,0.0
SH603007,2018-07-23,0.0,,
SH600761,2018-07-23,0.0,,0.0
SZ000910,2018-07-23,0.0,,
SZ000819,2018-07-23,0.0,,
SH600866,2018-07-23,0.0,,
SZ002069,2018-07-23,0.0,0.0,0.0
SH600354,2018-07-23,0.0,0.0,0.0
SZ000595,2018-07-23,0.0,,
SZ000759,2018-07-23,0.0,,
SH600084,2018-07-23,0.0,0.0,
SH600978,2018-07-23,0.0,0.0,
SZ002305,2018-07-23,0.0,,0.0
SH600097,2018-07-23,0.0,,
SZ300366,2018-07-23,0.0,,
SZ002367,2018-07-23,0.0,,0.0
SZ300166,2018-07-23,0.0,0.0,0.0
SZ002501,2018-07-23,0.0,0.0,
SZ002747,2018-07-23,0.0,0.0,
SZ300226,2018-07-23,0.0,0.0,0.0
SZ002280,2018-07-23,0.0,0.0,
SZ002030,2018-07-23,0.0,0.0,
SH600367,2018-07-23,0.0,,0.0
SZ002211,2018-07-23,0.0,,
SZ300090,2018-07-23,0.0,,
SH603801,2018-07-23,0.0,,
SZ002843,2018-07-23,0.0,,
SZ002865,2018-07-23,0.0,,
SH603507,2018-07-23,0.0,,
SZ002881,2018-07-23,0.0,,
SZ300531,2018-07-23,0.0,,
SZ300534,2018-07-23,0.0,,0.0
SH603776,2018-07-23,0.0,,0.0
SH600011,2018-07-23,0.0,0.0,
SH600773,2018-07-23,0.0,0.0,0.0
SH600559,2018-07-23,0.0,0.0,0.0
SZ000758,2018-07-23,0.0,0.0,
SZ002639,2018-07-23,0.0,,
SZ002091,2018-07-23,0.0,,
SZ002040,2018-07-23,0.0,,
SZ002850,2018-07-23,0.0,,
SH603633,2018-07-23,0.0,,
SH600117,2018-07-23,0.0,,0.0
SZ300203,2018-07-23,0.0,,
SZ002633,2018-07-23,0.0,,
SH603363,2018-07-23,0.0,,
SZ002093,2018-07-23,0.0,,
SZ002300,2018-07-23,0.0,,0.0
SH601139,2018-07-23,0.0,,
SZ300642,2018-07-23,0.0,,
SH603179,2018-07-23,0.0,,
SZ002906,2018-07-23,0.0,,
SH601688,2018-07-23,,0.0,0.0
SZ002312,2018-07-23,,0.0,
SZ002610,2018-07-23,,0.0,0.0
SH600316,2018-07-23,,0.0,
SH600391,2018-07-23,,0.0,
SH600446,2018-07-23,,0.0,
